timestamp,cpu,memory
2025-03-27 22:00:00,81,155
2025-03-27 22:15:00,50,150
2025-03-27 22:30:00,100,140
2025-03-27 22:45:00,50,144
2025-03-27 23:00:00,50,130
2025-03-27 23:15:00,87,125
2025-03-27 23:30:00,79,137
2025-03-27 23:45:00,80,133
2025-03-28 00:00:00,50,115
2025-03-28 00:15:00,59,131
2025-03-28 00:30:00,64,110
2025-03-28 00:45:00,50,117
2025-03-28 01:00:00,65,120
2025-03-28 01:15:00,91,105
2025-03-28 01:30:00,50,102
2025-03-28 01:45:00,65,110
2025-03-28 02:00:00,60,110
2025-03-28 02:15:00,50,111
2025-03-28 02:30:00,70,104
2025-03-28 02:45:00,50,102
2025-03-28 03:00:00,50,100
2025-03-28 03:15:00,50,100
2025-03-28 03:30:00,58,100
2025-03-28 03:45:00,85,100
2025-03-28 04:00:00,50,100
2025-03-28 04:15:00,56,109
2025-03-28 04:30:00,50,108
2025-03-28 04:45:00,66,103
2025-03-28 05:00:00,50,100
2025-03-28 05:15:00,50,111
2025-03-28 05:30:00,80,112
2025-03-28 05:45:00,84,100
2025-03-28 06:00:00,50,110
2025-03-28 06:15:00,50,108
2025-03-28 06:30:00,63,118
2025-03-28 06:45:00,50,102
2025-03-28 07:00:00,83,114
2025-03-28 07:15:00,54,113
2025-03-28 07:30:00,96,129
2025-03-28 07:45:00,50,116
2025-03-28 08:00:00,82,126
2025-03-28 08:15:00,63,123
2025-03-28 08:30:00,64,127
2025-03-28 08:45:00,83,142
2025-03-28 09:00:00,90,136
2025-03-28 09:15:00,50,145
2025-03-28 09:30:00,78,142
2025-03-28 09:45:00,94,146
2025-03-28 10:00:00,64,147
2025-03-28 10:15:00,100,149
2025-03-28 10:30:00,52,158
2025-03-28 10:45:00,67,154
2025-03-28 11:00:00,82,167
2025-03-28 11:15:00,71,166
2025-03-28 11:30:00,78,166
2025-03-28 11:45:00,61,180
2025-03-28 12:00:00,100,173
2025-03-28 12:15:00,100,184
2025-03-28 12:30:00,100,184
2025-03-28 12:45:00,100,192
2025-03-28 13:00:00,89,194
2025-03-28 13:15:00,79,179
2025-03-28 13:30:00,60,185
2025-03-28 13:45:00,94,195
2025-03-28 14:00:00,80,191
2025-03-28 14:15:00,74,200
2025-03-28 14:30:00,100,200
2025-03-28 14:45:00,92,199
2025-03-28 15:00:00,59,200
2025-03-28 15:15:00,76,194
2025-03-28 15:30:00,100,190
2025-03-28 15:45:00,84,195
2025-03-28 16:00:00,97,192
2025-03-28 16:15:00,94,200
2025-03-28 16:30:00,100,192
2025-03-28 16:45:00,95,196
2025-03-28 17:00:00,100,190
2025-03-28 17:15:00,100,200
2025-03-28 17:30:00,100,192
2025-03-28 17:45:00,93,200
2025-03-28 18:00:00,100,192
2025-03-28 18:15:00,100,191
2025-03-28 18:30:00,62,185
2025-03-28 18:45:00,62,183
2025-03-28 19:00:00,100,189
2025-03-28 19:15:00,100,190
2025-03-28 19:30:00,79,180
2025-03-28 19:45:00,100,186
2025-03-28 20:00:00,50,182
2025-03-28 20:15:00,93,169
2025-03-28 20:30:00,89,170
2025-03-28 20:45:00,72,169
2025-03-28 21:00:00,81,163
2025-03-28 21:15:00,100,152
2025-03-28 21:30:00,100,152
2025-03-28 21:45:00,99,156
2025-03-28 22:00:00,50,159
2025-03-28 22:15:00,84,148
2025-03-28 22:30:00,89,152
2025-03-28 22:45:00,50,131
2025-03-28 23:00:00,50,146
2025-03-28 23:15:00,50,140
2025-03-28 23:30:00,50,134
2025-03-28 23:45:00,74,136
2025-03-29 00:00:00,50,133
2025-03-29 00:15:00,93,119
2025-03-29 00:30:00,50,124
2025-03-29 00:45:00,50,126
2025-03-29 01:00:00,50,111
2025-03-29 01:15:00,95,109
2025-03-29 01:30:00,65,101
2025-03-29 01:45:00,94,104
2025-03-29 02:00:00,64,114
2025-03-29 02:15:00,50,105
2025-03-29 02:30:00,54,100
2025-03-29 02:45:00,50,109
2025-03-29 03:00:00,50,104
2025-03-29 03:15:00,50,100
2025-03-29 03:30:00,50,100
2025-03-29 03:45:00,50,100
2025-03-29 04:00:00,67,100
2025-03-29 04:15:00,50,100
2025-03-29 04:30:00,89,105
2025-03-29 04:45:00,73,109
2025-03-29 05:00:00,72,100
2025-03-29 05:15:00,75,100
2025-03-29 05:30:00,87,103
2025-03-29 05:45:00,64,109
2025-03-29 06:00:00,85,106
2025-03-29 06:15:00,93,100
2025-03-29 06:30:00,85,113
2025-03-29 06:45:00,95,111
2025-03-29 07:00:00,50,122
2025-03-29 07:15:00,97,122
2025-03-29 07:30:00,50,114
2025-03-29 07:45:00,50,130
2025-03-29 08:00:00,82,132
2025-03-29 08:15:00,62,129
2025-03-29 08:30:00,98,140
2025-03-29 08:45:00,78,142
2025-03-29 09:00:00,50,145
2025-03-29 09:15:00,61,137
2025-03-29 09:30:00,90,139
2025-03-29 09:45:00,50,138
2025-03-29 10:00:00,88,159
2025-03-29 10:15:00,100,159
2025-03-29 10:30:00,94,149
2025-03-29 10:45:00,82,169
2025-03-29 11:00:00,50,160
2025-03-29 11:15:00,52,165
2025-03-29 11:30:00,100,164
2025-03-29 11:45:00,74,180
2025-03-29 12:00:00,94,168
2025-03-29 12:15:00,61,179
2025-03-29 12:30:00,65,188
2025-03-29 12:45:00,75,181
2025-03-29 13:00:00,83,191
2025-03-29 13:15:00,64,189
2025-03-29 13:30:00,100,181
2025-03-29 13:45:00,100,188
2025-03-29 14:00:00,81,196
2025-03-29 14:15:00,83,195
2025-03-29 14:30:00,100,191
2025-03-29 14:45:00,100,197
2025-03-29 15:00:00,67,200
2025-03-29 15:15:00,82,193
2025-03-29 15:30:00,100,200
2025-03-29 15:45:00,64,192
2025-03-29 16:00:00,63,198
2025-03-29 16:15:00,91,194
2025-03-29 16:30:00,77,193
2025-03-29 16:45:00,100,199
2025-03-29 17:00:00,72,200
2025-03-29 17:15:00,68,198
2025-03-29 17:30:00,100,200
2025-03-29 17:45:00,100,200
2025-03-29 18:00:00,100,198
2025-03-29 18:15:00,100,184
2025-03-29 18:30:00,80,199
2025-03-29 18:45:00,100,184
2025-03-29 19:00:00,100,175
2025-03-29 19:15:00,90,184
2025-03-29 19:30:00,100,176
2025-03-29 19:45:00,80,176
2025-03-29 20:00:00,100,176
2025-03-29 20:15:00,96,164
2025-03-29 20:30:00,100,161
2025-03-29 20:45:00,92,172
2025-03-29 21:00:00,100,168
2025-03-29 21:15:00,58,157
2025-03-29 21:30:00,73,162
2025-03-29 21:45:00,50,154
2025-03-29 22:00:00,68,153
2025-03-29 22:15:00,50,145
2025-03-29 22:30:00,84,145
2025-03-29 22:45:00,72,139
2025-03-29 23:00:00,78,129
2025-03-29 23:15:00,50,139
2025-03-29 23:30:00,61,130
2025-03-29 23:45:00,50,121
2025-03-30 00:00:00,50,131
2025-03-30 00:15:00,85,132
2025-03-30 00:30:00,68,128
2025-03-30 00:45:00,50,125
2025-03-30 01:00:00,50,124
2025-03-30 01:15:00,83,105
2025-03-30 01:30:00,92,106
2025-03-30 01:45:00,50,111
2025-03-30 02:00:00,77,111
2025-03-30 02:15:00,82,112
2025-03-30 02:30:00,58,101
2025-03-30 02:45:00,56,110
2025-03-30 03:00:00,56,111
2025-03-30 03:15:00,50,100
2025-03-30 03:30:00,50,108
2025-03-30 03:45:00,84,101
2025-03-30 04:00:00,50,100
2025-03-30 04:15:00,50,108
2025-03-30 04:30:00,50,100
2025-03-30 04:45:00,89,101
2025-03-30 05:00:00,79,100
2025-03-30 05:15:00,64,100
2025-03-30 05:30:00,50,100
2025-03-30 05:45:00,50,100
2025-03-30 06:00:00,50,111
2025-03-30 06:15:00,50,113
2025-03-30 06:30:00,50,106
2025-03-30 06:45:00,50,113
2025-03-30 07:00:00,50,105
2025-03-30 07:15:00,50,120
2025-03-30 07:30:00,66,111
2025-03-30 07:45:00,89,129
2025-03-30 08:00:00,50,134
2025-03-30 08:15:00,96,119
2025-03-30 08:30:00,50,134
2025-03-30 08:45:00,78,138
2025-03-30 09:00:00,83,134
2025-03-30 09:15:00,69,138
2025-03-30 09:30:00,100,133
2025-03-30 09:45:00,100,143
2025-03-30 10:00:00,77,149
2025-03-30 10:15:00,93,146
2025-03-30 10:30:00,100,147
2025-03-30 10:45:00,79,156
2025-03-30 11:00:00,97,158
2025-03-30 11:15:00,53,173
2025-03-30 11:30:00,57,178
2025-03-30 11:45:00,65,171
2025-03-30 12:00:00,100,172
2025-03-30 12:15:00,70,169
2025-03-30 12:30:00,80,173
2025-03-30 12:45:00,100,185
2025-03-30 13:00:00,100,185
2025-03-30 13:15:00,76,180
2025-03-30 13:30:00,100,197
2025-03-30 13:45:00,62,192
2025-03-30 14:00:00,67,200
2025-03-30 14:15:00,100,193
2025-03-30 14:30:00,100,193
2025-03-30 14:45:00,100,200
2025-03-30 15:00:00,100,200
2025-03-30 15:15:00,100,200
2025-03-30 15:30:00,92,199
2025-03-30 15:45:00,89,196
2025-03-30 16:00:00,100,200
2025-03-30 16:15:00,100,200
2025-03-30 16:30:00,92,196
2025-03-30 16:45:00,76,200
2025-03-30 17:00:00,86,200
2025-03-30 17:15:00,92,197
2025-03-30 17:30:00,85,198
2025-03-30 17:45:00,98,189
2025-03-30 18:00:00,71,187
2025-03-30 18:15:00,100,194
2025-03-30 18:30:00,95,189
2025-03-30 18:45:00,60,188
2025-03-30 19:00:00,100,183
2025-03-30 19:15:00,74,176
2025-03-30 19:30:00,100,174
2025-03-30 19:45:00,52,175
2025-03-30 20:00:00,72,181
2025-03-30 20:15:00,65,178
2025-03-30 20:30:00,50,171
2025-03-30 20:45:00,85,164
2025-03-30 21:00:00,97,157
2025-03-30 21:15:00,71,168
2025-03-30 21:30:00,54,161
2025-03-30 21:45:00,85,152
2025-03-30 22:00:00,82,155
2025-03-30 22:15:00,61,155
2025-03-30 22:30:00,100,135
2025-03-30 22:45:00,82,141
2025-03-30 23:00:00,50,137
2025-03-30 23:15:00,50,137
2025-03-30 23:30:00,100,133
2025-03-30 23:45:00,79,135
2025-03-31 00:00:00,65,123
2025-03-31 00:15:00,50,124
2025-03-31 00:30:00,76,121
2025-03-31 00:45:00,72,115
2025-03-31 01:00:00,53,121
2025-03-31 01:15:00,70,117
2025-03-31 01:30:00,62,100
2025-03-31 01:45:00,50,114
2025-03-31 02:00:00,50,103
2025-03-31 02:15:00,50,100
2025-03-31 02:30:00,50,100
2025-03-31 02:45:00,50,100
2025-03-31 03:00:00,80,106
2025-03-31 03:15:00,50,106
2025-03-31 03:30:00,50,100
2025-03-31 03:45:00,50,100
2025-03-31 04:00:00,66,100
2025-03-31 04:15:00,61,109
2025-03-31 04:30:00,69,102
2025-03-31 04:45:00,55,103
2025-03-31 05:00:00,51,102
2025-03-31 05:15:00,50,100
2025-03-31 05:30:00,59,106
2025-03-31 05:45:00,72,113
2025-03-31 06:00:00,71,104
2025-03-31 06:15:00,50,100
2025-03-31 06:30:00,50,120
2025-03-31 06:45:00,72,122
2025-03-31 07:00:00,50,111
2025-03-31 07:15:00,50,112
2025-03-31 07:30:00,50,119
2025-03-31 07:45:00,66,119
2025-03-31 08:00:00,50,130
2025-03-31 08:15:00,91,120
2025-03-31 08:30:00,50,133
2025-03-31 08:45:00,61,136
2025-03-31 09:00:00,61,142
2025-03-31 09:15:00,71,143
2025-03-31 09:30:00,55,139
2025-03-31 09:45:00,70,154
2025-03-31 10:00:00,50,152
2025-03-31 10:15:00,93,157
2025-03-31 10:30:00,100,148
2025-03-31 10:45:00,50,165
2025-03-31 11:00:00,90,162
2025-03-31 11:15:00,100,160
2025-03-31 11:30:00,100,161
2025-03-31 11:45:00,85,182
2025-03-31 12:00:00,100,168
2025-03-31 12:15:00,56,181
2025-03-31 12:30:00,57,173
2025-03-31 12:45:00,70,176
2025-03-31 13:00:00,100,179
2025-03-31 13:15:00,70,184
2025-03-31 13:30:00,100,180
2025-03-31 13:45:00,100,192
2025-03-31 14:00:00,80,183
2025-03-31 14:15:00,100,187
2025-03-31 14:30:00,83,197
2025-03-31 14:45:00,100,189
2025-03-31 15:00:00,100,195
2025-03-31 15:15:00,95,200
2025-03-31 15:30:00,100,194
2025-03-31 15:45:00,100,200
2025-03-31 16:00:00,100,200
2025-03-31 16:15:00,96,200
2025-03-31 16:30:00,100,195
2025-03-31 16:45:00,77,192
2025-03-31 17:00:00,100,200
2025-03-31 17:15:00,100,200
2025-03-31 17:30:00,77,199
2025-03-31 17:45:00,88,200
2025-03-31 18:00:00,66,190
2025-03-31 18:15:00,83,197
2025-03-31 18:30:00,56,198
2025-03-31 18:45:00,76,191
2025-03-31 19:00:00,65,188
2025-03-31 19:15:00,100,183
2025-03-31 19:30:00,100,178
2025-03-31 19:45:00,53,184
2025-03-31 20:00:00,100,180
2025-03-31 20:15:00,100,167
2025-03-31 20:30:00,50,162
2025-03-31 20:45:00,100,172
2025-03-31 21:00:00,61,160
2025-03-31 21:15:00,76,158
2025-03-31 21:30:00,79,158
2025-03-31 21:45:00,88,144
2025-03-31 22:00:00,100,150
2025-03-31 22:15:00,100,143
2025-03-31 22:30:00,100,146
2025-03-31 22:45:00,69,136
2025-03-31 23:00:00,61,130
2025-03-31 23:15:00,77,129
2025-03-31 23:30:00,65,129
2025-03-31 23:45:00,90,131
2025-04-01 00:00:00,93,129
2025-04-01 00:15:00,51,128
2025-04-01 00:30:00,50,126
2025-04-01 00:45:00,79,116
2025-04-01 01:00:00,87,113
2025-04-01 01:15:00,50,119
2025-04-01 01:30:00,50,116
2025-04-01 01:45:00,50,103
2025-04-01 02:00:00,60,105
2025-04-01 02:15:00,63,109
2025-04-01 02:30:00,89,104
2025-04-01 02:45:00,65,102
2025-04-01 03:00:00,50,100
2025-04-01 03:15:00,60,108
2025-04-01 03:30:00,80,100
2025-04-01 03:45:00,81,107
2025-04-01 04:00:00,50,100
2025-04-01 04:15:00,69,101
2025-04-01 04:30:00,50,101
2025-04-01 04:45:00,63,105
2025-04-01 05:00:00,88,100
2025-04-01 05:15:00,59,100
2025-04-01 05:30:00,50,102
2025-04-01 05:45:00,50,100
2025-04-01 06:00:00,52,106
2025-04-01 06:15:00,50,113
2025-04-01 06:30:00,63,104
2025-04-01 06:45:00,87,114
2025-04-01 07:00:00,84,106
2025-04-01 07:15:00,50,121
2025-04-01 07:30:00,51,126
2025-04-01 07:45:00,91,126
2025-04-01 08:00:00,65,134
2025-04-01 08:15:00,100,128
2025-04-01 08:30:00,50,137
2025-04-01 08:45:00,55,135
2025-04-01 09:00:00,50,137
2025-04-01 09:15:00,100,149
2025-04-01 09:30:00,50,152
2025-04-01 09:45:00,50,145
2025-04-01 10:00:00,53,143
2025-04-01 10:15:00,67,143
2025-04-01 10:30:00,85,165
2025-04-01 10:45:00,81,167
2025-04-01 11:00:00,85,167
2025-04-01 11:15:00,63,173
2025-04-01 11:30:00,64,169
2025-04-01 11:45:00,67,164
2025-04-01 12:00:00,100,179
2025-04-01 12:15:00,85,180
2025-04-01 12:30:00,80,189
2025-04-01 12:45:00,58,190
2025-04-01 13:00:00,53,188
2025-04-01 13:15:00,77,189
2025-04-01 13:30:00,100,194
2025-04-01 13:45:00,70,184
2025-04-01 14:00:00,91,186
2025-04-01 14:15:00,100,186
2025-04-01 14:30:00,96,200
2025-04-01 14:45:00,100,200
2025-04-01 15:00:00,70,195
2025-04-01 15:15:00,79,194
2025-04-01 15:30:00,61,192
2025-04-01 15:45:00,100,200
2025-04-01 16:00:00,95,190
2025-04-01 16:15:00,97,192
2025-04-01 16:30:00,100,200
2025-04-01 16:45:00,100,193
2025-04-01 17:00:00,100,200
2025-04-01 17:15:00,100,193
2025-04-01 17:30:00,100,200
2025-04-01 17:45:00,77,200
2025-04-01 18:00:00,100,199
2025-04-01 18:15:00,67,197
2025-04-01 18:30:00,100,180
2025-04-01 18:45:00,100,193
2025-04-01 19:00:00,100,179
2025-04-01 19:15:00,100,190
2025-04-01 19:30:00,97,179
2025-04-01 19:45:00,68,174
2025-04-01 20:00:00,75,174
2025-04-01 20:15:00,57,165
2025-04-01 20:30:00,100,177
2025-04-01 20:45:00,51,174
2025-04-01 21:00:00,69,172
2025-04-01 21:15:00,52,158
2025-04-01 21:30:00,74,164
2025-04-01 21:45:00,83,156
2025-04-01 22:00:00,100,144
2025-04-01 22:15:00,60,149
2025-04-01 22:30:00,67,142
2025-04-01 22:45:00,54,143
2025-04-01 23:00:00,73,145
2025-04-01 23:15:00,100,143
2025-04-01 23:30:00,96,123
2025-04-01 23:45:00,77,134
2025-04-02 00:00:00,98,118
2025-04-02 00:15:00,50,112
2025-04-02 00:30:00,94,113
2025-04-02 00:45:00,71,110
2025-04-02 01:00:00,50,116
2025-04-02 01:15:00,50,110
2025-04-02 01:30:00,52,111
2025-04-02 01:45:00,75,109
2025-04-02 02:00:00,50,105
2025-04-02 02:15:00,50,100
2025-04-02 02:30:00,50,100
2025-04-02 02:45:00,50,100
2025-04-02 03:00:00,74,100
2025-04-02 03:15:00,62,103
2025-04-02 03:30:00,83,103
2025-04-02 03:45:00,87,100
2025-04-02 04:00:00,56,100
2025-04-02 04:15:00,59,109
2025-04-02 04:30:00,50,100
2025-04-02 04:45:00,50,106
2025-04-02 05:00:00,60,101
2025-04-02 05:15:00,50,102
2025-04-02 05:30:00,83,100
2025-04-02 05:45:00,71,105
2025-04-02 06:00:00,50,104
2025-04-02 06:15:00,93,100
2025-04-02 06:30:00,50,108
2025-04-02 06:45:00,50,107
2025-04-02 07:00:00,55,106
2025-04-02 07:15:00,50,115
2025-04-02 07:30:00,58,118
2025-04-02 07:45:00,76,118
2025-04-02 08:00:00,84,120
2025-04-02 08:15:00,90,119
2025-04-02 08:30:00,100,125
2025-04-02 08:45:00,73,139
2025-04-02 09:00:00,59,146
2025-04-02 09:15:00,79,140
2025-04-02 09:30:00,56,142
2025-04-02 09:45:00,52,147
2025-04-02 10:00:00,80,152
2025-04-02 10:15:00,100,160
2025-04-02 10:30:00,50,154
2025-04-02 10:45:00,100,156
2025-04-02 11:00:00,100,164
2025-04-02 11:15:00,100,176
2025-04-02 11:30:00,100,168
2025-04-02 11:45:00,55,179
2025-04-02 12:00:00,100,177
2025-04-02 12:15:00,95,185
2025-04-02 12:30:00,100,189
2025-04-02 12:45:00,75,182
2025-04-02 13:00:00,77,183
2025-04-02 13:15:00,89,180
2025-04-02 13:30:00,84,189
2025-04-02 13:45:00,100,199
2025-04-02 14:00:00,86,185
2025-04-02 14:15:00,63,199
2025-04-02 14:30:00,100,197
2025-04-02 14:45:00,69,191
2025-04-02 15:00:00,63,188
2025-04-02 15:15:00,100,192
2025-04-02 15:30:00,79,200
2025-04-02 15:45:00,88,200
2025-04-02 16:00:00,100,190
2025-04-02 16:15:00,86,200
2025-04-02 16:30:00,100,200
2025-04-02 16:45:00,72,200
2025-04-02 17:00:00,80,200
2025-04-02 17:15:00,89,200
2025-04-02 17:30:00,100,194
2025-04-02 17:45:00,95,199
2025-04-02 18:00:00,69,190
2025-04-02 18:15:00,57,184
2025-04-02 18:30:00,73,194
2025-04-02 18:45:00,67,189
2025-04-02 19:00:00,70,179
2025-04-02 19:15:00,100,188
2025-04-02 19:30:00,94,187
2025-04-02 19:45:00,63,172
2025-04-02 20:00:00,100,165
2025-04-02 20:15:00,57,174
2025-04-02 20:30:00,80,173
2025-04-02 20:45:00,100,164
2025-04-02 21:00:00,82,172
2025-04-02 21:15:00,71,158
2025-04-02 21:30:00,50,157
2025-04-02 21:45:00,50,147
2025-04-02 22:00:00,95,155
2025-04-02 22:15:00,50,143
2025-04-02 22:30:00,65,149
2025-04-02 22:45:00,100,134
2025-04-02 23:00:00,79,146
2025-04-02 23:15:00,50,139
2025-04-02 23:30:00,69,134
2025-04-02 23:45:00,52,136
2025-04-03 00:00:00,50,116
2025-04-03 00:15:00,91,114
2025-04-03 00:30:00,91,111
2025-04-03 00:45:00,82,126
2025-04-03 01:00:00,68,108
2025-04-03 01:15:00,55,105
2025-04-03 01:30:00,86,101
2025-04-03 01:45:00,85,118
2025-04-03 02:00:00,50,108
2025-04-03 02:15:00,50,106
2025-04-03 02:30:00,50,112
2025-04-03 02:45:00,81,102
2025-04-03 03:00:00,50,106
2025-04-03 03:15:00,75,106
2025-04-03 03:30:00,84,104
2025-04-03 03:45:00,56,100
2025-04-03 04:00:00,50,100
2025-04-03 04:15:00,64,100
2025-04-03 04:30:00,50,108
2025-04-03 04:45:00,50,100
2025-04-03 05:00:00,83,108
2025-04-03 05:15:00,83,104
2025-04-03 05:30:00,54,100
2025-04-03 05:45:00,50,107
2025-04-03 06:00:00,72,115
2025-04-03 06:15:00,50,114
2025-04-03 06:30:00,50,100
2025-04-03 06:45:00,50,112
2025-04-03 07:00:00,52,121
2025-04-03 07:15:00,76,126
2025-04-03 07:30:00,78,128
2025-04-03 07:45:00,87,127
2025-04-03 08:00:00,50,126
2025-04-03 08:15:00,85,119
2025-04-03 08:30:00,50,140
2025-04-03 08:45:00,50,132
2025-04-03 09:00:00,100,142
2025-04-03 09:15:00,82,135
2025-04-03 09:30:00,50,140
2025-04-03 09:45:00,67,152
2025-04-03 10:00:00,50,152
2025-04-03 10:15:00,100,153
2025-04-03 10:30:00,87,162
2025-04-03 10:45:00,100,153
2025-04-03 11:00:00,50,160
2025-04-03 11:15:00,100,161
2025-04-03 11:30:00,70,175
2025-04-03 11:45:00,86,174
2025-04-03 12:00:00,94,174
2025-04-03 12:15:00,100,181
2025-04-03 12:30:00,91,174
2025-04-03 12:45:00,82,173
2025-04-03 13:00:00,87,182
2025-04-03 13:15:00,83,182
