timestamp,cpu,memory
2025-03-13 21:00:00,90,161
2025-03-13 21:15:00,100,154
2025-03-13 21:30:00,50,158
2025-03-13 21:45:00,86,161
2025-03-13 22:00:00,60,159
2025-03-13 22:15:00,78,145
2025-03-13 22:30:00,60,141
2025-03-13 22:45:00,53,130
2025-03-13 23:00:00,100,129
2025-03-13 23:15:00,67,134
2025-03-13 23:30:00,50,135
2025-03-13 23:45:00,50,133
2025-03-14 00:00:00,79,121
2025-03-14 00:15:00,60,123
2025-03-14 00:30:00,57,128
2025-03-14 00:45:00,84,110
2025-03-14 01:00:00,66,113
2025-03-14 01:15:00,75,114
2025-03-14 01:30:00,51,106
2025-03-14 01:45:00,50,103
2025-03-14 02:00:00,84,116
2025-03-14 02:15:00,50,100
2025-03-14 02:30:00,50,106
2025-03-14 02:45:00,59,108
2025-03-14 03:00:00,72,100
2025-03-14 03:15:00,50,108
2025-03-14 03:30:00,75,101
2025-03-14 03:45:00,50,100
2025-03-14 04:00:00,69,100
2025-03-14 04:15:00,50,109
2025-03-14 04:30:00,79,100
2025-03-14 04:45:00,75,102
2025-03-14 05:00:00,56,104
2025-03-14 05:15:00,52,102
2025-03-14 05:30:00,50,105
2025-03-14 05:45:00,74,100
2025-03-14 06:00:00,71,101
2025-03-14 06:15:00,84,107
2025-03-14 06:30:00,50,115
2025-03-14 06:45:00,79,119
2025-03-14 07:00:00,76,110
2025-03-14 07:15:00,50,121
2025-03-14 07:30:00,50,125
2025-03-14 07:45:00,67,116
2025-03-14 08:00:00,50,130
2025-03-14 08:15:00,51,127
2025-03-14 08:30:00,92,140
2025-03-14 08:45:00,50,125
2025-03-14 09:00:00,50,143
2025-03-14 09:15:00,84,146
2025-03-14 09:30:00,62,135
2025-03-14 09:45:00,50,138
2025-03-14 10:00:00,67,150
2025-03-14 10:15:00,100,152
2025-03-14 10:30:00,58,147
2025-03-14 10:45:00,50,164
2025-03-14 11:00:00,56,169
2025-03-14 11:15:00,74,163
2025-03-14 11:30:00,100,176
2025-03-14 11:45:00,78,176
2025-03-14 12:00:00,100,176
2025-03-14 12:15:00,72,178
2025-03-14 12:30:00,62,171
2025-03-14 12:45:00,74,181
2025-03-14 13:00:00,93,191
2025-03-14 13:15:00,100,180
2025-03-14 13:30:00,55,198
2025-03-14 13:45:00,100,194
2025-03-14 14:00:00,100,194
2025-03-14 14:15:00,59,187
2025-03-14 14:30:00,100,196
2025-03-14 14:45:00,100,188
2025-03-14 15:00:00,62,200
2025-03-14 15:15:00,100,200
2025-03-14 15:30:00,100,198
2025-03-14 15:45:00,86,199
2025-03-14 16:00:00,97,200
2025-03-14 16:15:00,100,198
2025-03-14 16:30:00,100,191
2025-03-14 16:45:00,76,192
2025-03-14 17:00:00,100,191
2025-03-14 17:15:00,100,193
2025-03-14 17:30:00,60,200
2025-03-14 17:45:00,100,186
2025-03-14 18:00:00,100,198
2025-03-14 18:15:00,65,198
2025-03-14 18:30:00,88,187
2025-03-14 18:45:00,100,184
2025-03-14 19:00:00,100,182
2025-03-14 19:15:00,71,189
2025-03-14 19:30:00,100,175
2025-03-14 19:45:00,97,186
2025-03-14 20:00:00,100,172
2025-03-14 20:15:00,70,166
2025-03-14 20:30:00,50,160
2025-03-14 20:45:00,100,174
2025-03-14 21:00:00,100,156
2025-03-14 21:15:00,56,162
2025-03-14 21:30:00,69,147
2025-03-14 21:45:00,89,146
2025-03-14 22:00:00,72,143
2025-03-14 22:15:00,57,139
2025-03-14 22:30:00,50,139
2025-03-14 22:45:00,78,131
2025-03-14 23:00:00,84,145
2025-03-14 23:15:00,81,140
2025-03-14 23:30:00,76,130
2025-03-14 23:45:00,100,133
2025-03-15 00:00:00,69,122
2025-03-15 00:15:00,67,126
2025-03-15 00:30:00,94,125
2025-03-15 00:45:00,94,120
2025-03-15 01:00:00,50,106
2025-03-15 01:15:00,85,114
2025-03-15 01:30:00,50,105
2025-03-15 01:45:00,50,104
2025-03-15 02:00:00,82,101
2025-03-15 02:15:00,59,100
2025-03-15 02:30:00,50,106
2025-03-15 02:45:00,50,108
2025-03-15 03:00:00,50,100
2025-03-15 03:15:00,66,100
2025-03-15 03:30:00,84,104
2025-03-15 03:45:00,50,100
2025-03-15 04:00:00,62,103
2025-03-15 04:15:00,50,100
2025-03-15 04:30:00,89,105
2025-03-15 04:45:00,50,100
2025-03-15 05:00:00,58,109
2025-03-15 05:15:00,50,111
2025-03-15 05:30:00,54,110
2025-03-15 05:45:00,50,100
2025-03-15 06:00:00,57,101
2025-03-15 06:15:00,50,118
2025-03-15 06:30:00,50,113
2025-03-15 06:45:00,58,119
2025-03-15 07:00:00,62,118
2025-03-15 07:15:00,50,122
2025-03-15 07:30:00,50,122
2025-03-15 07:45:00,73,120
2025-03-15 08:00:00,50,127
2025-03-15 08:15:00,67,124
2025-03-15 08:30:00,72,128
2025-03-15 08:45:00,72,129
2025-03-15 09:00:00,71,136
2025-03-15 09:15:00,100,135
2025-03-15 09:30:00,97,149
2025-03-15 09:45:00,84,149
2025-03-15 10:00:00,50,143
2025-03-15 10:15:00,100,162
2025-03-15 10:30:00,55,147
2025-03-15 10:45:00,100,155
2025-03-15 11:00:00,100,159
2025-03-15 11:15:00,100,174
2025-03-15 11:30:00,83,177
2025-03-15 11:45:00,54,166
2025-03-15 12:00:00,91,176
2025-03-15 12:15:00,100,168
2025-03-15 12:30:00,97,171
2025-03-15 12:45:00,90,173
2025-03-15 13:00:00,71,187
2025-03-15 13:15:00,100,183
2025-03-15 13:30:00,100,198
2025-03-15 13:45:00,77,184
2025-03-15 14:00:00,100,189
2025-03-15 14:15:00,100,190
2025-03-15 14:30:00,100,200
2025-03-15 14:45:00,100,196
2025-03-15 15:00:00,100,200
2025-03-15 15:15:00,100,195
2025-03-15 15:30:00,100,190
2025-03-15 15:45:00,70,199
2025-03-15 16:00:00,100,200
2025-03-15 16:15:00,100,200
2025-03-15 16:30:00,72,199
2025-03-15 16:45:00,100,200
2025-03-15 17:00:00,100,188
2025-03-15 17:15:00,100,188
2025-03-15 17:30:00,100,196
2025-03-15 17:45:00,100,188
2025-03-15 18:00:00,83,187
2025-03-15 18:15:00,100,185
2025-03-15 18:30:00,77,198
2025-03-15 18:45:00,100,178
2025-03-15 19:00:00,100,187
2025-03-15 19:15:00,53,182
2025-03-15 19:30:00,100,176
2025-03-15 19:45:00,100,174
2025-03-15 20:00:00,100,172
2025-03-15 20:15:00,88,163
2025-03-15 20:30:00,56,171
2025-03-15 20:45:00,100,170
2025-03-15 21:00:00,69,171
2025-03-15 21:15:00,97,151
2025-03-15 21:30:00,56,147
2025-03-15 21:45:00,97,144
2025-03-15 22:00:00,53,144
2025-03-15 22:15:00,60,152
2025-03-15 22:30:00,80,151
2025-03-15 22:45:00,88,140
2025-03-15 23:00:00,50,135
2025-03-15 23:15:00,77,135
2025-03-15 23:30:00,73,135
2025-03-15 23:45:00,50,127
2025-03-16 00:00:00,50,127
2025-03-16 00:15:00,50,121
2025-03-16 00:30:00,50,127
2025-03-16 00:45:00,79,124
2025-03-16 01:00:00,50,117
2025-03-16 01:15:00,56,111
2025-03-16 01:30:00,55,119
2025-03-16 01:45:00,78,117
2025-03-16 02:00:00,50,107
2025-03-16 02:15:00,83,102
2025-03-16 02:30:00,91,104
2025-03-16 02:45:00,68,101
2025-03-16 03:00:00,50,111
2025-03-16 03:15:00,82,104
2025-03-16 03:30:00,88,106
2025-03-16 03:45:00,50,100
2025-03-16 04:00:00,87,106
2025-03-16 04:15:00,63,100
2025-03-16 04:30:00,80,100
2025-03-16 04:45:00,65,104
2025-03-16 05:00:00,50,100
2025-03-16 05:15:00,80,100
2025-03-16 05:30:00,89,100
2025-03-16 05:45:00,60,110
2025-03-16 06:00:00,56,109
2025-03-16 06:15:00,50,115
2025-03-16 06:30:00,66,109
2025-03-16 06:45:00,50,113
2025-03-16 07:00:00,50,110
2025-03-16 07:15:00,77,109
2025-03-16 07:30:00,50,110
2025-03-16 07:45:00,79,113
2025-03-16 08:00:00,96,119
2025-03-16 08:15:00,50,134
2025-03-16 08:30:00,65,123
2025-03-16 08:45:00,50,128
2025-03-16 09:00:00,67,144
2025-03-16 09:15:00,55,138
2025-03-16 09:30:00,50,145
2025-03-16 09:45:00,50,150
2025-03-16 10:00:00,91,140
2025-03-16 10:15:00,50,150
2025-03-16 10:30:00,95,159
2025-03-16 10:45:00,51,156
2025-03-16 11:00:00,98,154
2025-03-16 11:15:00,100,164
2025-03-16 11:30:00,63,159
2025-03-16 11:45:00,100,171
2025-03-16 12:00:00,77,177
2025-03-16 12:15:00,100,179
2025-03-16 12:30:00,89,187
2025-03-16 12:45:00,65,177
2025-03-16 13:00:00,100,192
2025-03-16 13:15:00,100,185
2025-03-16 13:30:00,100,185
2025-03-16 13:45:00,100,190
2025-03-16 14:00:00,84,195
2025-03-16 14:15:00,100,193
2025-03-16 14:30:00,100,200
2025-03-16 14:45:00,74,200
2025-03-16 15:00:00,85,200
2025-03-16 15:15:00,100,200
2025-03-16 15:30:00,100,199
2025-03-16 15:45:00,100,189
2025-03-16 16:00:00,85,200
2025-03-16 16:15:00,99,200
2025-03-16 16:30:00,98,200
2025-03-16 16:45:00,100,199
2025-03-16 17:00:00,100,199
2025-03-16 17:15:00,62,200
2025-03-16 17:30:00,100,187
2025-03-16 17:45:00,100,199
2025-03-16 18:00:00,100,199
2025-03-16 18:15:00,73,187
2025-03-16 18:30:00,56,188
2025-03-16 18:45:00,99,179
2025-03-16 19:00:00,98,179
2025-03-16 19:15:00,100,179
2025-03-16 19:30:00,84,186
2025-03-16 19:45:00,96,168
2025-03-16 20:00:00,75,175
2025-03-16 20:15:00,100,170
2025-03-16 20:30:00,82,164
2025-03-16 20:45:00,100,157
2025-03-16 21:00:00,100,171
2025-03-16 21:15:00,54,160
2025-03-16 21:30:00,71,161
2025-03-16 21:45:00,52,157
2025-03-16 22:00:00,55,151
2025-03-16 22:15:00,93,139
2025-03-16 22:30:00,78,144
2025-03-16 22:45:00,100,145
2025-03-16 23:00:00,50,127
2025-03-16 23:15:00,63,131
2025-03-16 23:30:00,87,134
2025-03-16 23:45:00,73,132
2025-03-17 00:00:00,71,119
2025-03-17 00:15:00,50,122
2025-03-17 00:30:00,78,125
2025-03-17 00:45:00,50,111
2025-03-17 01:00:00,50,113
2025-03-17 01:15:00,95,112
2025-03-17 01:30:00,50,100
2025-03-17 01:45:00,58,102
2025-03-17 02:00:00,50,103
2025-03-17 02:15:00,50,110
2025-03-17 02:30:00,51,106
2025-03-17 02:45:00,81,101
2025-03-17 03:00:00,50,111
2025-03-17 03:15:00,84,106
2025-03-17 03:30:00,50,104
2025-03-17 03:45:00,50,101
2025-03-17 04:00:00,50,100
2025-03-17 04:15:00,57,107
2025-03-17 04:30:00,63,100
2025-03-17 04:45:00,50,106
2025-03-17 05:00:00,86,103
2025-03-17 05:15:00,51,106
2025-03-17 05:30:00,62,111
2025-03-17 05:45:00,78,112
2025-03-17 06:00:00,65,101
2025-03-17 06:15:00,54,107
2025-03-17 06:30:00,50,106
2025-03-17 06:45:00,50,107
2025-03-17 07:00:00,50,119
2025-03-17 07:15:00,75,121
2025-03-17 07:30:00,69,128
2025-03-17 07:45:00,80,126
2025-03-17 08:00:00,54,127
2025-03-17 08:15:00,78,137
2025-03-17 08:30:00,71,132
2025-03-17 08:45:00,80,127
2025-03-17 09:00:00,65,140
2025-03-17 09:15:00,58,145
2025-03-17 09:30:00,65,141
2025-03-17 09:45:00,100,138
2025-03-17 10:00:00,100,149
2025-03-17 10:15:00,80,151
2025-03-17 10:30:00,100,164
2025-03-17 10:45:00,62,161
2025-03-17 11:00:00,92,163
2025-03-17 11:15:00,91,168
2025-03-17 11:30:00,77,160
2025-03-17 11:45:00,100,175
2025-03-17 12:00:00,98,176
2025-03-17 12:15:00,78,168
2025-03-17 12:30:00,71,185
2025-03-17 12:45:00,100,180
2025-03-17 13:00:00,100,188
2025-03-17 13:15:00,100,193
2025-03-17 13:30:00,93,180
2025-03-17 13:45:00,99,196
2025-03-17 14:00:00,100,199
2025-03-17 14:15:00,100,191
2025-03-17 14:30:00,100,194
2025-03-17 14:45:00,69,199
2025-03-17 15:00:00,100,200
2025-03-17 15:15:00,74,200
2025-03-17 15:30:00,63,200
2025-03-17 15:45:00,100,200
2025-03-17 16:00:00,67,196
2025-03-17 16:15:00,94,200
2025-03-17 16:30:00,79,193
2025-03-17 16:45:00,100,200
2025-03-17 17:00:00,100,188
2025-03-17 17:15:00,100,188
2025-03-17 17:30:00,92,193
2025-03-17 17:45:00,74,200
2025-03-17 18:00:00,73,200
2025-03-17 18:15:00,100,191
2025-03-17 18:30:00,100,182
2025-03-17 18:45:00,93,195
2025-03-17 19:00:00,100,183
2025-03-17 19:15:00,61,179
2025-03-17 19:30:00,94,173
2025-03-17 19:45:00,73,174
2025-03-17 20:00:00,100,182
2025-03-17 20:15:00,100,177
2025-03-17 20:30:00,100,174
2025-03-17 20:45:00,100,167
2025-03-17 21:00:00,84,166
2025-03-17 21:15:00,100,156
2025-03-17 21:30:00,67,158
2025-03-17 21:45:00,96,151
2025-03-17 22:00:00,100,143
2025-03-17 22:15:00,50,144
2025-03-17 22:30:00,50,147
2025-03-17 22:45:00,71,139
2025-03-17 23:00:00,76,127
2025-03-17 23:15:00,50,141
2025-03-17 23:30:00,82,121
2025-03-17 23:45:00,50,133
2025-03-18 00:00:00,97,133
2025-03-18 00:15:00,96,114
2025-03-18 00:30:00,93,112
2025-03-18 00:45:00,50,115
2025-03-18 01:00:00,94,108
2025-03-18 01:15:00,50,114
2025-03-18 01:30:00,95,117
2025-03-18 01:45:00,50,104
2025-03-18 02:00:00,89,104
2025-03-18 02:15:00,50,104
2025-03-18 02:30:00,76,100
2025-03-18 02:45:00,52,102
2025-03-18 03:00:00,71,104
2025-03-18 03:15:00,89,100
2025-03-18 03:30:00,50,100
2025-03-18 03:45:00,50,102
2025-03-18 04:00:00,50,105
2025-03-18 04:15:00,56,102
2025-03-18 04:30:00,50,100
2025-03-18 04:45:00,50,100
2025-03-18 05:00:00,50,110
2025-03-18 05:15:00,60,101
2025-03-18 05:30:00,52,100
2025-03-18 05:45:00,50,110
2025-03-18 06:00:00,52,100
2025-03-18 06:15:00,71,118
2025-03-18 06:30:00,71,103
2025-03-18 06:45:00,50,115
2025-03-18 07:00:00,71,111
2025-03-18 07:15:00,50,111
2025-03-18 07:30:00,73,115
2025-03-18 07:45:00,50,119
2025-03-18 08:00:00,52,115
2025-03-18 08:15:00,65,132
2025-03-18 08:30:00,100,127
2025-03-18 08:45:00,50,127
2025-03-18 09:00:00,61,132
2025-03-18 09:15:00,61,149
2025-03-18 09:30:00,73,139
2025-03-18 09:45:00,89,140
2025-03-18 10:00:00,69,159
2025-03-18 10:15:00,72,146
2025-03-18 10:30:00,50,156
2025-03-18 10:45:00,100,169
2025-03-18 11:00:00,50,172
2025-03-18 11:15:00,71,173
2025-03-18 11:30:00,97,168
2025-03-18 11:45:00,68,176
2025-03-18 12:00:00,81,181
2025-03-18 12:15:00,100,172
2025-03-18 12:30:00,58,183
2025-03-18 12:45:00,84,185
2025-03-18 13:00:00,81,178
2025-03-18 13:15:00,100,196
2025-03-18 13:30:00,67,192
2025-03-18 13:45:00,100,196
2025-03-18 14:00:00,69,200
2025-03-18 14:15:00,92,188
2025-03-18 14:30:00,100,193
2025-03-18 14:45:00,82,197
2025-03-18 15:00:00,82,199
2025-03-18 15:15:00,82,193
2025-03-18 15:30:00,72,200
2025-03-18 15:45:00,65,193
2025-03-18 16:00:00,100,192
2025-03-18 16:15:00,72,200
2025-03-18 16:30:00,100,200
2025-03-18 16:45:00,66,200
2025-03-18 17:00:00,94,200
2025-03-18 17:15:00,97,192
2025-03-18 17:30:00,100,200
2025-03-18 17:45:00,62,200
2025-03-18 18:00:00,58,191
2025-03-18 18:15:00,100,182
2025-03-18 18:30:00,78,199
2025-03-18 18:45:00,100,179
2025-03-18 19:00:00,100,179
2025-03-18 19:15:00,75,186
2025-03-18 19:30:00,100,175
2025-03-18 19:45:00,100,171
2025-03-18 20:00:00,85,169
2025-03-18 20:15:00,75,164
2025-03-18 20:30:00,50,174
2025-03-18 20:45:00,100,173
2025-03-18 21:00:00,87,154
2025-03-18 21:15:00,84,161
2025-03-18 21:30:00,87,162
2025-03-18 21:45:00,50,155
2025-03-18 22:00:00,92,157
2025-03-18 22:15:00,100,140
2025-03-18 22:30:00,83,137
2025-03-18 22:45:00,100,134
2025-03-18 23:00:00,86,135
2025-03-18 23:15:00,50,143
2025-03-18 23:30:00,50,137
2025-03-18 23:45:00,90,119
2025-03-19 00:00:00,52,129
2025-03-19 00:15:00,50,118
2025-03-19 00:30:00,50,123
2025-03-19 00:45:00,50,116
2025-03-19 01:00:00,97,113
2025-03-19 01:15:00,50,119
2025-03-19 01:30:00,50,100
2025-03-19 01:45:00,78,114
2025-03-19 02:00:00,50,109
2025-03-19 02:15:00,88,101
2025-03-19 02:30:00,60,100
2025-03-19 02:45:00,55,101
2025-03-19 03:00:00,50,100
2025-03-19 03:15:00,50,100
2025-03-19 03:30:00,57,100
2025-03-19 03:45:00,50,109
2025-03-19 04:00:00,54,102
2025-03-19 04:15:00,50,103
2025-03-19 04:30:00,50,100
2025-03-19 04:45:00,65,100
2025-03-19 05:00:00,50,102
2025-03-19 05:15:00,78,100
2025-03-19 05:30:00,91,112
2025-03-19 05:45:00,50,100
2025-03-19 06:00:00,54,116
2025-03-19 06:15:00,50,105
2025-03-19 06:30:00,50,106
2025-03-19 06:45:00,91,110
2025-03-19 07:00:00,62,104
2025-03-19 07:15:00,50,114
2025-03-19 07:30:00,80,125
2025-03-19 07:45:00,75,129
2025-03-19 08:00:00,60,130
2025-03-19 08:15:00,98,121
2025-03-19 08:30:00,50,132
2025-03-19 08:45:00,55,128
2025-03-19 09:00:00,89,142
2025-03-19 09:15:00,74,148
2025-03-19 09:30:00,100,145
2025-03-19 09:45:00,100,153
2025-03-19 10:00:00,97,152
2025-03-19 10:15:00,100,160
2025-03-19 10:30:00,81,161
2025-03-19 10:45:00,88,168
2025-03-19 11:00:00,50,157
2025-03-19 11:15:00,100,173
2025-03-19 11:30:00,90,171
2025-03-19 11:45:00,100,169
2025-03-19 12:00:00,88,179
2025-03-19 12:15:00,56,172
2025-03-19 12:30:00,100,175
2025-03-19 12:45:00,81,187
2025-03-19 13:00:00,91,176
2025-03-19 13:15:00,100,180
2025-03-19 13:30:00,100,196
2025-03-19 13:45:00,100,185
2025-03-19 14:00:00,100,194
2025-03-19 14:15:00,100,200
2025-03-19 14:30:00,100,196
2025-03-19 14:45:00,100,197
2025-03-19 15:00:00,91,200
2025-03-19 15:15:00,100,193
2025-03-19 15:30:00,100,200
2025-03-19 15:45:00,94,199
2025-03-19 16:00:00,100,193
2025-03-19 16:15:00,93,200
2025-03-19 16:30:00,100,198
2025-03-19 16:45:00,100,199
2025-03-19 17:00:00,100,189
2025-03-19 17:15:00,95,192
2025-03-19 17:30:00,100,189
2025-03-19 17:45:00,100,198
2025-03-19 18:00:00,72,197
2025-03-19 18:15:00,100,200
2025-03-19 18:30:00,100,194
2025-03-19 18:45:00,100,190
2025-03-19 19:00:00,100,176
2025-03-19 19:15:00,82,178
2025-03-19 19:30:00,51,179
2025-03-19 19:45:00,89,170
2025-03-19 20:00:00,100,168
2025-03-19 20:15:00,86,173
2025-03-19 20:30:00,88,178
2025-03-19 20:45:00,51,171
2025-03-19 21:00:00,92,157
2025-03-19 21:15:00,87,158
2025-03-19 21:30:00,56,164
2025-03-19 21:45:00,100,162
2025-03-19 22:00:00,55,158
2025-03-19 22:15:00,86,146
2025-03-19 22:30:00,100,152
2025-03-19 22:45:00,95,132
2025-03-19 23:00:00,100,140
2025-03-19 23:15:00,50,139
2025-03-19 23:30:00,50,134
2025-03-19 23:45:00,100,130
2025-03-20 00:00:00,81,132
2025-03-20 00:15:00,50,122
2025-03-20 00:30:00,92,111
2025-03-20 00:45:00,50,117
2025-03-20 01:00:00,70,123
2025-03-20 01:15:00,50,110
2025-03-20 01:30:00,50,107
2025-03-20 01:45:00,50,115
2025-03-20 02:00:00,51,108
2025-03-20 02:15:00,70,108
2025-03-20 02:30:00,58,103
2025-03-20 02:45:00,50,103
2025-03-20 03:00:00,50,100
2025-03-20 03:15:00,50,100
2025-03-20 03:30:00,50,100
2025-03-20 03:45:00,50,100
2025-03-20 04:00:00,63,100
2025-03-20 04:15:00,71,100
2025-03-20 04:30:00,56,100
2025-03-20 04:45:00,50,100
2025-03-20 05:00:00,88,108
2025-03-20 05:15:00,50,100
2025-03-20 05:30:00,50,111
2025-03-20 05:45:00,65,100
2025-03-20 06:00:00,50,107
2025-03-20 06:15:00,87,112
2025-03-20 06:30:00,50,110
2025-03-20 06:45:00,75,116
2025-03-20 07:00:00,94,106
2025-03-20 07:15:00,50,109
2025-03-20 07:30:00,81,114
2025-03-20 07:45:00,50,130
2025-03-20 08:00:00,95,123
2025-03-20 08:15:00,50,122
2025-03-20 08:30:00,59,138
2025-03-20 08:45:00,50,125
2025-03-20 09:00:00,84,129
2025-03-20 09:15:00,100,136
2025-03-20 09:30:00,50,133
2025-03-20 09:45:00,100,141
2025-03-20 10:00:00,76,159
2025-03-20 10:15:00,69,145
2025-03-20 10:30:00,83,158
2025-03-20 10:45:00,99,160
2025-03-20 11:00:00,100,157
2025-03-20 11:15:00,97,163
2025-03-20 11:30:00,50,161
2025-03-20 11:45:00,72,166
2025-03-20 12:00:00,100,180
2025-03-20 12:15:00,100,173
2025-03-20 12:30:00,100,171
2025-03-20 12:45:00,100,192
2025-03-20 13:00:00,86,176
2025-03-20 13:15:00,100,187
2025-03-20 13:30:00,64,194
2025-03-20 13:45:00,99,200
2025-03-20 14:00:00,62,186
2025-03-20 14:15:00,100,186
2025-03-20 14:30:00,100,190
2025-03-20 14:45:00,71,195
2025-03-20 15:00:00,100,195
2025-03-20 15:15:00,71,200
2025-03-20 15:30:00,61,195
2025-03-20 15:45:00,100,192
2025-03-20 16:00:00,91,200
2025-03-20 16:15:00,71,192
2025-03-20 16:30:00,100,199
2025-03-20 16:45:00,100,200
2025-03-20 17:00:00,100,188
2025-03-20 17:15:00,78,200
2025-03-20 17:30:00,100,200
2025-03-20 17:45:00,100,189
2025-03-20 18:00:00,100,196
2025-03-20 18:15:00,100,187
2025-03-20 18:30:00,97,182
2025-03-20 18:45:00,88,178
2025-03-20 19:00:00,99,179
2025-03-20 19:15:00,100,185
2025-03-20 19:30:00,78,184
2025-03-20 19:45:00,76,176
2025-03-20 20:00:00,93,183
2025-03-20 20:15:00,51,178
2025-03-20 20:30:00,68,177
2025-03-20 20:45:00,100,166
2025-03-20 21:00:00,95,156
2025-03-20 21:15:00,83,162
2025-03-20 21:30:00,87,158
2025-03-20 21:45:00,58,145
2025-03-20 22:00:00,50,145
2025-03-20 22:15:00,93,149
2025-03-20 22:30:00,55,142
2025-03-20 22:45:00,100,130
2025-03-20 23:00:00,50,135
2025-03-20 23:15:00,87,139
2025-03-20 23:30:00,56,125
2025-03-20 23:45:00,75,123
2025-03-21 00:00:00,50,118
2025-03-21 00:15:00,97,119
2025-03-21 00:30:00,88,114
2025-03-21 00:45:00,84,108
2025-03-21 01:00:00,50,116
2025-03-21 01:15:00,66,119
2025-03-21 01:30:00,50,117
2025-03-21 01:45:00,50,111
2025-03-21 02:00:00,78,106
2025-03-21 02:15:00,73,100
2025-03-21 02:30:00,68,101
2025-03-21 02:45:00,50,100
2025-03-21 03:00:00,85,100
2025-03-21 03:15:00,74,100
2025-03-21 03:30:00,65,100
2025-03-21 03:45:00,60,100
2025-03-21 04:00:00,50,107
2025-03-21 04:15:00,50,100
2025-03-21 04:30:00,70,101
2025-03-21 04:45:00,50,100
2025-03-21 05:00:00,50,100
2025-03-21 05:15:00,50,102
2025-03-21 05:30:00,68,110
2025-03-21 05:45:00,87,106
2025-03-21 06:00:00,50,100
2025-03-21 06:15:00,50,100
2025-03-21 06:30:00,50,112
2025-03-21 06:45:00,50,114
2025-03-21 07:00:00,94,107
2025-03-21 07:15:00,57,116
2025-03-21 07:30:00,91,123
2025-03-21 07:45:00,50,129
2025-03-21 08:00:00,69,131
2025-03-21 08:15:00,92,125
2025-03-21 08:30:00,50,132
2025-03-21 08:45:00,77,132
2025-03-21 09:00:00,70,128
2025-03-21 09:15:00,100,142
2025-03-21 09:30:00,61,150
2025-03-21 09:45:00,79,137
2025-03-21 10:00:00,100,147
2025-03-21 10:15:00,75,147
2025-03-21 10:30:00,73,153
2025-03-21 10:45:00,72,168
2025-03-21 11:00:00,77,154
2025-03-21 11:15:00,50,161
2025-03-21 11:30:00,55,165
2025-03-21 11:45:00,82,168
2025-03-21 12:00:00,100,182
2025-03-21 12:15:00,100,171
2025-03-21 12:30:00,100,171
2025-03-21 12:45:00,100,180
2025-03-21 13:00:00,91,175
2025-03-21 13:15:00,100,194
