timestamp,cpu,memory
2025-03-27 00:00:00,100,117
2025-03-27 00:15:00,50,118
2025-03-27 00:30:00,68,127
2025-03-27 00:45:00,50,110
2025-03-27 01:00:00,58,115
2025-03-27 01:15:00,91,104
2025-03-27 01:30:00,89,118
2025-03-27 01:45:00,94,114
2025-03-27 02:00:00,50,116
2025-03-27 02:15:00,87,100
2025-03-27 02:30:00,50,101
2025-03-27 02:45:00,79,100
2025-03-27 03:00:00,72,100
2025-03-27 03:15:00,83,105
2025-03-27 03:30:00,50,102
2025-03-27 03:45:00,80,100
2025-03-27 04:00:00,58,107
2025-03-27 04:15:00,50,100
2025-03-27 04:30:00,58,100
2025-03-27 04:45:00,64,109
2025-03-27 05:00:00,89,100
2025-03-27 05:15:00,75,107
2025-03-27 05:30:00,50,111
2025-03-27 05:45:00,74,109
2025-03-27 06:00:00,82,115
2025-03-27 06:15:00,50,101
2025-03-27 06:30:00,50,105
2025-03-27 06:45:00,94,104
2025-03-27 07:00:00,84,113
2025-03-27 07:15:00,50,121
2025-03-27 07:30:00,85,126
2025-03-27 07:45:00,95,128
2025-03-27 08:00:00,65,132
2025-03-27 08:15:00,88,137
2025-03-27 08:30:00,79,134
2025-03-27 08:45:00,100,139
2025-03-27 09:00:00,81,138
2025-03-27 09:15:00,88,139
2025-03-27 09:30:00,74,149
2025-03-27 09:45:00,100,136
2025-03-27 10:00:00,54,156
2025-03-27 10:15:00,89,153
2025-03-27 10:30:00,89,159
2025-03-27 10:45:00,73,155
2025-03-27 11:00:00,98,171
2025-03-27 11:15:00,100,175
2025-03-27 11:30:00,100,170
2025-03-27 11:45:00,100,163
2025-03-27 12:00:00,85,173
2025-03-27 12:15:00,98,179
2025-03-27 12:30:00,93,179
2025-03-27 12:45:00,100,190
2025-03-27 13:00:00,100,186
2025-03-27 13:15:00,65,196
2025-03-27 13:30:00,70,188
2025-03-27 13:45:00,94,190
2025-03-27 14:00:00,96,190
2025-03-27 14:15:00,80,200
2025-03-27 14:30:00,73,190
2025-03-27 14:45:00,96,200
2025-03-27 15:00:00,100,200
2025-03-27 15:15:00,76,200
2025-03-27 15:30:00,100,189
2025-03-27 15:45:00,100,196
2025-03-27 16:00:00,81,200
2025-03-27 16:15:00,82,200
2025-03-27 16:30:00,68,195
2025-03-27 16:45:00,100,200
2025-03-27 17:00:00,80,197
2025-03-27 17:15:00,100,200
2025-03-27 17:30:00,59,189
2025-03-27 17:45:00,71,184
2025-03-27 18:00:00,98,191
2025-03-27 18:15:00,100,200
2025-03-27 18:30:00,72,189
2025-03-27 18:45:00,84,196
2025-03-27 19:00:00,100,190
2025-03-27 19:15:00,100,192
2025-03-27 19:30:00,81,173
2025-03-27 19:45:00,82,186
2025-03-27 20:00:00,97,168
2025-03-27 20:15:00,72,167
2025-03-27 20:30:00,100,165
2025-03-27 20:45:00,100,169
2025-03-27 21:00:00,51,158
2025-03-27 21:15:00,70,167
2025-03-27 21:30:00,50,150
2025-03-27 21:45:00,59,158
2025-03-27 22:00:00,50,153
2025-03-27 22:15:00,55,139
2025-03-27 22:30:00,100,152
2025-03-27 22:45:00,100,146
2025-03-27 23:00:00,99,144
2025-03-27 23:15:00,83,142
2025-03-27 23:30:00,57,139
2025-03-27 23:45:00,53,126
2025-03-28 00:00:00,88,125
2025-03-28 00:15:00,50,119
2025-03-28 00:30:00,71,116
2025-03-28 00:45:00,50,115
2025-03-28 01:00:00,50,110
2025-03-28 01:15:00,83,103
2025-03-28 01:30:00,91,109
2025-03-28 01:45:00,54,111
2025-03-28 02:00:00,50,100
2025-03-28 02:15:00,50,100
2025-03-28 02:30:00,50,112
2025-03-28 02:45:00,86,100
2025-03-28 03:00:00,50,100
2025-03-28 03:15:00,50,100
2025-03-28 03:30:00,81,100
2025-03-28 03:45:00,86,100
2025-03-28 04:00:00,87,106
2025-03-28 04:15:00,50,109
2025-03-28 04:30:00,50,100
2025-03-28 04:45:00,50,100
2025-03-28 05:00:00,50,102
2025-03-28 05:15:00,50,111
2025-03-28 05:30:00,50,108
2025-03-28 05:45:00,50,113
2025-03-28 06:00:00,88,114
2025-03-28 06:15:00,92,116
2025-03-28 06:30:00,93,113
2025-03-28 06:45:00,73,104
2025-03-28 07:00:00,88,123
2025-03-28 07:15:00,55,117
2025-03-28 07:30:00,84,110
2025-03-28 07:45:00,50,113
2025-03-28 08:00:00,87,118
2025-03-28 08:15:00,50,119
2025-03-28 08:30:00,50,135
2025-03-28 08:45:00,100,142
2025-03-28 09:00:00,52,131
2025-03-28 09:15:00,50,148
2025-03-28 09:30:00,50,150
2025-03-28 09:45:00,100,146
2025-03-28 10:00:00,64,150
2025-03-28 10:15:00,50,148
2025-03-28 10:30:00,94,150
2025-03-28 10:45:00,97,151
2025-03-28 11:00:00,100,171
2025-03-28 11:15:00,50,167
2025-03-28 11:30:00,100,173
2025-03-28 11:45:00,93,166
2025-03-28 12:00:00,100,168
2025-03-28 12:15:00,65,176
2025-03-28 12:30:00,60,178
2025-03-28 12:45:00,78,192
2025-03-28 13:00:00,100,181
2025-03-28 13:15:00,100,186
2025-03-28 13:30:00,100,189
2025-03-28 13:45:00,87,196
2025-03-28 14:00:00,100,197
2025-03-28 14:15:00,97,200
2025-03-28 14:30:00,73,200
2025-03-28 14:45:00,100,200
2025-03-28 15:00:00,100,200
2025-03-28 15:15:00,100,192
2025-03-28 15:30:00,100,200
2025-03-28 15:45:00,87,196
2025-03-28 16:00:00,98,196
2025-03-28 16:15:00,71,200
2025-03-28 16:30:00,85,192
2025-03-28 16:45:00,84,200
2025-03-28 17:00:00,67,192
2025-03-28 17:15:00,73,200
2025-03-28 17:30:00,100,189
2025-03-28 17:45:00,100,190
2025-03-28 18:00:00,100,183
2025-03-28 18:15:00,68,187
2025-03-28 18:30:00,83,199
2025-03-28 18:45:00,97,179
2025-03-28 19:00:00,53,180
2025-03-28 19:15:00,60,174
2025-03-28 19:30:00,83,179
2025-03-28 19:45:00,82,172
2025-03-28 20:00:00,76,167
2025-03-28 20:15:00,63,164
2025-03-28 20:30:00,78,162
2025-03-28 20:45:00,77,168
2025-03-28 21:00:00,100,168
2025-03-28 21:15:00,66,155
2025-03-28 21:30:00,51,161
2025-03-28 21:45:00,58,159
2025-03-28 22:00:00,56,156
2025-03-28 22:15:00,52,137
2025-03-28 22:30:00,50,134
2025-03-28 22:45:00,50,140
2025-03-28 23:00:00,100,134
2025-03-28 23:15:00,54,132
2025-03-28 23:30:00,100,134
2025-03-28 23:45:00,50,118
2025-03-29 00:00:00,77,129
2025-03-29 00:15:00,83,123
2025-03-29 00:30:00,50,126
2025-03-29 00:45:00,50,119
2025-03-29 01:00:00,50,120
2025-03-29 01:15:00,57,104
2025-03-29 01:30:00,78,102
2025-03-29 01:45:00,50,115
2025-03-29 02:00:00,77,100
2025-03-29 02:15:00,82,113
2025-03-29 02:30:00,50,108
2025-03-29 02:45:00,66,103
2025-03-29 03:00:00,55,104
2025-03-29 03:15:00,50,110
2025-03-29 03:30:00,69,100
2025-03-29 03:45:00,50,107
2025-03-29 04:00:00,50,100
2025-03-29 04:15:00,50,105
2025-03-29 04:30:00,50,100
2025-03-29 04:45:00,86,100
2025-03-29 05:00:00,67,100
2025-03-29 05:15:00,50,100
2025-03-29 05:30:00,50,107
2025-03-29 05:45:00,50,109
2025-03-29 06:00:00,64,100
2025-03-29 06:15:00,50,115
2025-03-29 06:30:00,80,118
2025-03-29 06:45:00,90,104
2025-03-29 07:00:00,63,111
2025-03-29 07:15:00,50,123
2025-03-29 07:30:00,66,122
2025-03-29 07:45:00,50,118
2025-03-29 08:00:00,100,131
2025-03-29 08:15:00,100,129
2025-03-29 08:30:00,50,131
2025-03-29 08:45:00,82,124
2025-03-29 09:00:00,50,144
2025-03-29 09:15:00,71,145
2025-03-29 09:30:00,94,143
2025-03-29 09:45:00,100,144
2025-03-29 10:00:00,100,151
2025-03-29 10:15:00,100,160
2025-03-29 10:30:00,100,153
2025-03-29 10:45:00,78,156
2025-03-29 11:00:00,96,162
2025-03-29 11:15:00,90,171
2025-03-29 11:30:00,55,175
2025-03-29 11:45:00,100,177
2025-03-29 12:00:00,100,180
2025-03-29 12:15:00,100,171
2025-03-29 12:30:00,100,172
2025-03-29 12:45:00,72,175
2025-03-29 13:00:00,62,189
2025-03-29 13:15:00,100,188
2025-03-29 13:30:00,100,195
2025-03-29 13:45:00,76,199
2025-03-29 14:00:00,100,200
2025-03-29 14:15:00,100,200
2025-03-29 14:30:00,89,196
2025-03-29 14:45:00,100,188
2025-03-29 15:00:00,97,196
2025-03-29 15:15:00,96,200
2025-03-29 15:30:00,83,200
2025-03-29 15:45:00,64,200
2025-03-29 16:00:00,71,200
2025-03-29 16:15:00,78,198
2025-03-29 16:30:00,82,200
2025-03-29 16:45:00,100,195
2025-03-29 17:00:00,100,200
2025-03-29 17:15:00,64,192
2025-03-29 17:30:00,100,200
2025-03-29 17:45:00,69,185
2025-03-29 18:00:00,100,186
2025-03-29 18:15:00,82,187
2025-03-29 18:30:00,66,182
2025-03-29 18:45:00,66,187
2025-03-29 19:00:00,77,181
2025-03-29 19:15:00,61,189
2025-03-29 19:30:00,100,176
2025-03-29 19:45:00,100,174
2025-03-29 20:00:00,62,179
2025-03-29 20:15:00,75,177
2025-03-29 20:30:00,100,162
2025-03-29 20:45:00,98,170
2025-03-29 21:00:00,88,164
2025-03-29 21:15:00,80,152
2025-03-29 21:30:00,96,162
2025-03-29 21:45:00,100,148
2025-03-29 22:00:00,50,143
2025-03-29 22:15:00,81,154
2025-03-29 22:30:00,100,152
2025-03-29 22:45:00,100,131
2025-03-29 23:00:00,50,138
2025-03-29 23:15:00,84,129
2025-03-29 23:30:00,67,140
2025-03-29 23:45:00,73,126
2025-03-30 00:00:00,61,118
2025-03-30 00:15:00,51,127
2025-03-30 00:30:00,50,129
2025-03-30 00:45:00,92,112
2025-03-30 01:00:00,50,118
2025-03-30 01:15:00,70,116
2025-03-30 01:30:00,68,102
2025-03-30 01:45:00,59,108
2025-03-30 02:00:00,86,113
2025-03-30 02:15:00,54,100
2025-03-30 02:30:00,53,104
2025-03-30 02:45:00,50,110
2025-03-30 03:00:00,81,101
2025-03-30 03:15:00,50,100
2025-03-30 03:30:00,50,100
2025-03-30 03:45:00,73,100
2025-03-30 04:00:00,73,100
2025-03-30 04:15:00,50,102
2025-03-30 04:30:00,50,109
2025-03-30 04:45:00,84,103
2025-03-30 05:00:00,50,104
2025-03-30 05:15:00,50,110
2025-03-30 05:30:00,91,106
2025-03-30 05:45:00,81,111
2025-03-30 06:00:00,77,103
2025-03-30 06:15:00,50,101
2025-03-30 06:30:00,54,101
2025-03-30 06:45:00,50,113
2025-03-30 07:00:00,91,111
2025-03-30 07:15:00,87,116
2025-03-30 07:30:00,63,123
2025-03-30 07:45:00,70,112
2025-03-30 08:00:00,50,128
2025-03-30 08:15:00,72,121
2025-03-30 08:30:00,82,123
2025-03-30 08:45:00,50,142
2025-03-30 09:00:00,50,142
2025-03-30 09:15:00,84,141
2025-03-30 09:30:00,69,142
2025-03-30 09:45:00,65,136
2025-03-30 10:00:00,56,154
2025-03-30 10:15:00,88,162
2025-03-30 10:30:00,59,152
2025-03-30 10:45:00,87,164
2025-03-30 11:00:00,53,153
2025-03-30 11:15:00,50,157
2025-03-30 11:30:00,54,168
2025-03-30 11:45:00,50,167
2025-03-30 12:00:00,83,172
2025-03-30 12:15:00,56,169
2025-03-30 12:30:00,100,190
2025-03-30 12:45:00,73,190
2025-03-30 13:00:00,100,182
2025-03-30 13:15:00,100,190
2025-03-30 13:30:00,100,183
2025-03-30 13:45:00,86,193
2025-03-30 14:00:00,61,187
2025-03-30 14:15:00,100,187
2025-03-30 14:30:00,69,199
2025-03-30 14:45:00,100,200
2025-03-30 15:00:00,95,198
2025-03-30 15:15:00,100,195
2025-03-30 15:30:00,66,200
2025-03-30 15:45:00,100,190
2025-03-30 16:00:00,100,196
2025-03-30 16:15:00,75,200
2025-03-30 16:30:00,87,195
2025-03-30 16:45:00,100,190
2025-03-30 17:00:00,68,200
2025-03-30 17:15:00,100,200
2025-03-30 17:30:00,93,193
2025-03-30 17:45:00,100,200
2025-03-30 18:00:00,100,199
2025-03-30 18:15:00,95,195
2025-03-30 18:30:00,100,191
2025-03-30 18:45:00,100,195
2025-03-30 19:00:00,100,188
2025-03-30 19:15:00,100,191
2025-03-30 19:30:00,92,171
2025-03-30 19:45:00,97,173
2025-03-30 20:00:00,100,183
2025-03-30 20:15:00,92,175
2025-03-30 20:30:00,100,163
2025-03-30 20:45:00,100,160
2025-03-30 21:00:00,90,153
2025-03-30 21:15:00,62,165
2025-03-30 21:30:00,50,163
2025-03-30 21:45:00,100,160
2025-03-30 22:00:00,76,144
2025-03-30 22:15:00,54,143
2025-03-30 22:30:00,50,136
2025-03-30 22:45:00,68,137
2025-03-30 23:00:00,78,137
2025-03-30 23:15:00,50,126
2025-03-30 23:30:00,74,139
2025-03-30 23:45:00,50,126
2025-03-31 00:00:00,67,124
2025-03-31 00:15:00,87,114
2025-03-31 00:30:00,50,123
2025-03-31 00:45:00,91,123
2025-03-31 01:00:00,58,117
2025-03-31 01:15:00,58,108
2025-03-31 01:30:00,83,104
2025-03-31 01:45:00,79,112
2025-03-31 02:00:00,50,100
2025-03-31 02:15:00,68,100
2025-03-31 02:30:00,50,105
2025-03-31 02:45:00,68,103
2025-03-31 03:00:00,50,100
2025-03-31 03:15:00,50,105
2025-03-31 03:30:00,66,109
2025-03-31 03:45:00,50,100
2025-03-31 04:00:00,84,109
2025-03-31 04:15:00,50,100
2025-03-31 04:30:00,81,108
2025-03-31 04:45:00,77,107
2025-03-31 05:00:00,50,100
2025-03-31 05:15:00,50,104
2025-03-31 05:30:00,50,111
2025-03-31 05:45:00,50,100
2025-03-31 06:00:00,64,100
2025-03-31 06:15:00,50,101
2025-03-31 06:30:00,71,116
2025-03-31 06:45:00,84,115
2025-03-31 07:00:00,95,106
2025-03-31 07:15:00,93,111
2025-03-31 07:30:00,50,128
2025-03-31 07:45:00,50,113
2025-03-31 08:00:00,91,122
2025-03-31 08:15:00,55,128
2025-03-31 08:30:00,50,139
2025-03-31 08:45:00,98,125
2025-03-31 09:00:00,64,140
2025-03-31 09:15:00,50,138
2025-03-31 09:30:00,56,146
2025-03-31 09:45:00,54,139
2025-03-31 10:00:00,100,159
2025-03-31 10:15:00,50,154
2025-03-31 10:30:00,91,151
2025-03-31 10:45:00,67,155
2025-03-31 11:00:00,86,170
2025-03-31 11:15:00,50,170
2025-03-31 11:30:00,84,176
2025-03-31 11:45:00,86,180
2025-03-31 12:00:00,91,169
2025-03-31 12:15:00,83,184
2025-03-31 12:30:00,98,183
2025-03-31 12:45:00,98,180
2025-03-31 13:00:00,55,194
2025-03-31 13:15:00,100,180
2025-03-31 13:30:00,70,185
2025-03-31 13:45:00,65,181
2025-03-31 14:00:00,100,191
2025-03-31 14:15:00,78,191
2025-03-31 14:30:00,88,188
2025-03-31 14:45:00,69,200
2025-03-31 15:00:00,100,190
2025-03-31 15:15:00,98,189
2025-03-31 15:30:00,78,200
2025-03-31 15:45:00,100,198
2025-03-31 16:00:00,67,200
2025-03-31 16:15:00,94,200
2025-03-31 16:30:00,100,200
2025-03-31 16:45:00,93,200
2025-03-31 17:00:00,100,200
2025-03-31 17:15:00,100,200
2025-03-31 17:30:00,79,192
2025-03-31 17:45:00,100,194
2025-03-31 18:00:00,88,192
2025-03-31 18:15:00,100,199
2025-03-31 18:30:00,100,181
2025-03-31 18:45:00,81,193
2025-03-31 19:00:00,73,187
2025-03-31 19:15:00,100,179
2025-03-31 19:30:00,59,188
2025-03-31 19:45:00,91,183
2025-03-31 20:00:00,92,180
2025-03-31 20:15:00,100,162
2025-03-31 20:30:00,100,168
2025-03-31 20:45:00,100,163
2025-03-31 21:00:00,70,163
2025-03-31 21:15:00,57,151
2025-03-31 21:30:00,100,146
2025-03-31 21:45:00,98,157
2025-03-31 22:00:00,84,156
2025-03-31 22:15:00,100,154
2025-03-31 22:30:00,94,148
2025-03-31 22:45:00,57,134
2025-03-31 23:00:00,50,138
2025-03-31 23:15:00,86,141
2025-03-31 23:30:00,83,133
2025-03-31 23:45:00,95,118
2025-04-01 00:00:00,68,125
2025-04-01 00:15:00,75,126
2025-04-01 00:30:00,76,120
2025-04-01 00:45:00,64,110
2025-04-01 01:00:00,82,124
2025-04-01 01:15:00,56,114
2025-04-01 01:30:00,71,102
2025-04-01 01:45:00,50,107
2025-04-01 02:00:00,51,112
2025-04-01 02:15:00,50,107
2025-04-01 02:30:00,50,108
2025-04-01 02:45:00,77,101
2025-04-01 03:00:00,50,101
2025-04-01 03:15:00,69,101
2025-04-01 03:30:00,61,109
2025-04-01 03:45:00,78,100
2025-04-01 04:00:00,52,105
2025-04-01 04:15:00,86,100
2025-04-01 04:30:00,50,102
2025-04-01 04:45:00,50,102
2025-04-01 05:00:00,56,106
2025-04-01 05:15:00,74,100
2025-04-01 05:30:00,65,109
2025-04-01 05:45:00,59,113
2025-04-01 06:00:00,50,100
2025-04-01 06:15:00,50,103
2025-04-01 06:30:00,69,110
2025-04-01 06:45:00,70,114
2025-04-01 07:00:00,91,114
2025-04-01 07:15:00,65,126
2025-04-01 07:30:00,50,128
2025-04-01 07:45:00,70,121
2025-04-01 08:00:00,76,128
2025-04-01 08:15:00,84,132
2025-04-01 08:30:00,50,129
2025-04-01 08:45:00,81,124
2025-04-01 09:00:00,73,135
2025-04-01 09:15:00,61,137
2025-04-01 09:30:00,91,149
2025-04-01 09:45:00,58,139
2025-04-01 10:00:00,70,159
2025-04-01 10:15:00,98,158
2025-04-01 10:30:00,50,151
2025-04-01 10:45:00,100,159
2025-04-01 11:00:00,50,158
2025-04-01 11:15:00,52,161
2025-04-01 11:30:00,73,166
2025-04-01 11:45:00,100,177
2025-04-01 12:00:00,60,178
2025-04-01 12:15:00,86,168
2025-04-01 12:30:00,84,186
2025-04-01 12:45:00,100,178
2025-04-01 13:00:00,52,181
2025-04-01 13:15:00,72,195
2025-04-01 13:30:00,93,180
2025-04-01 13:45:00,100,190
2025-04-01 14:00:00,97,191
2025-04-01 14:15:00,100,197
2025-04-01 14:30:00,93,188
2025-04-01 14:45:00,76,194
2025-04-01 15:00:00,97,199
2025-04-01 15:15:00,66,200
2025-04-01 15:30:00,100,194
2025-04-01 15:45:00,79,198
2025-04-01 16:00:00,100,193
2025-04-01 16:15:00,68,200
2025-04-01 16:30:00,65,200
2025-04-01 16:45:00,100,200
2025-04-01 17:00:00,61,192
2025-04-01 17:15:00,100,200
2025-04-01 17:30:00,93,195
2025-04-01 17:45:00,100,192
2025-04-01 18:00:00,100,184
2025-04-01 18:15:00,58,200
2025-04-01 18:30:00,70,191
2025-04-01 18:45:00,61,185
2025-04-01 19:00:00,66,182
2025-04-01 19:15:00,73,191
2025-04-01 19:30:00,100,173
2025-04-01 19:45:00,100,177
2025-04-01 20:00:00,96,170
2025-04-01 20:15:00,100,163
2025-04-01 20:30:00,71,164
2025-04-01 20:45:00,81,170
2025-04-01 21:00:00,96,153
2025-04-01 21:15:00,100,152
2025-04-01 21:30:00,50,154
2025-04-01 21:45:00,50,149
2025-04-01 22:00:00,50,157
2025-04-01 22:15:00,78,154
2025-04-01 22:30:00,87,150
2025-04-01 22:45:00,69,132
2025-04-01 23:00:00,97,143
2025-04-01 23:15:00,50,135
2025-04-01 23:30:00,67,135
2025-04-01 23:45:00,50,122
2025-04-02 00:00:00,96,121
2025-04-02 00:15:00,55,128
2025-04-02 00:30:00,56,116
2025-04-02 00:45:00,50,124
2025-04-02 01:00:00,61,114
2025-04-02 01:15:00,76,110
2025-04-02 01:30:00,78,101
2025-04-02 01:45:00,50,105
2025-04-02 02:00:00,50,113
2025-04-02 02:15:00,50,113
2025-04-02 02:30:00,50,107
2025-04-02 02:45:00,50,108
2025-04-02 03:00:00,57,104
2025-04-02 03:15:00,50,100
2025-04-02 03:30:00,63,100
2025-04-02 03:45:00,50,105
2025-04-02 04:00:00,50,108
2025-04-02 04:15:00,50,100
2025-04-02 04:30:00,50,103
2025-04-02 04:45:00,50,106
2025-04-02 05:00:00,50,100
2025-04-02 05:15:00,50,107
2025-04-02 05:30:00,80,103
2025-04-02 05:45:00,60,100
2025-04-02 06:00:00,53,113
2025-04-02 06:15:00,62,118
2025-04-02 06:30:00,50,106
2025-04-02 06:45:00,50,106
2025-04-02 07:00:00,50,114
2025-04-02 07:15:00,50,120
2025-04-02 07:30:00,50,125
2025-04-02 07:45:00,50,113
2025-04-02 08:00:00,50,125
2025-04-02 08:15:00,85,126
2025-04-02 08:30:00,100,132
2025-04-02 08:45:00,77,137
2025-04-02 09:00:00,97,144
2025-04-02 09:15:00,50,146
2025-04-02 09:30:00,62,151
2025-04-02 09:45:00,76,139
2025-04-02 10:00:00,98,148
2025-04-02 10:15:00,60,159
2025-04-02 10:30:00,65,156
2025-04-02 10:45:00,100,158
2025-04-02 11:00:00,52,158
2025-04-02 11:15:00,55,175
2025-04-02 11:30:00,92,165
2025-04-02 11:45:00,100,173
2025-04-02 12:00:00,77,184
2025-04-02 12:15:00,68,176
2025-04-02 12:30:00,67,178
2025-04-02 12:45:00,64,187
2025-04-02 13:00:00,100,193
2025-04-02 13:15:00,64,186
2025-04-02 13:30:00,98,195
2025-04-02 13:45:00,100,186
2025-04-02 14:00:00,100,185
2025-04-02 14:15:00,84,186
2025-04-02 14:30:00,94,200
2025-04-02 14:45:00,71,200
2025-04-02 15:00:00,100,193
2025-04-02 15:15:00,100,200
2025-04-02 15:30:00,100,200
2025-04-02 15:45:00,66,194
2025-04-02 16:00:00,69,190
2025-04-02 16:15:00,100,194
2025-04-02 16:30:00,100,200
2025-04-02 16:45:00,81,192
2025-04-02 17:00:00,100,191
2025-04-02 17:15:00,100,194
2025-04-02 17:30:00,73,200
2025-04-02 17:45:00,100,195
2025-04-02 18:00:00,89,194
2025-04-02 18:15:00,64,192
2025-04-02 18:30:00,90,191
2025-04-02 18:45:00,100,180
2025-04-02 19:00:00,96,192
2025-04-02 19:15:00,78,180
2025-04-02 19:30:00,100,173
2025-04-02 19:45:00,100,181
2025-04-02 20:00:00,95,183
2025-04-02 20:15:00,100,180
2025-04-02 20:30:00,50,172
2025-04-02 20:45:00,50,158
2025-04-02 21:00:00,81,157
2025-04-02 21:15:00,72,157
2025-04-02 21:30:00,50,161
2025-04-02 21:45:00,78,160
2025-04-02 22:00:00,100,151
2025-04-02 22:15:00,89,148
2025-04-02 22:30:00,50,147
2025-04-02 22:45:00,100,142
2025-04-02 23:00:00,100,141
2025-04-02 23:15:00,92,125
2025-04-02 23:30:00,50,123
2025-04-02 23:45:00,76,134
2025-04-03 00:00:00,50,127
2025-04-03 00:15:00,64,119
2025-04-03 00:30:00,81,115
2025-04-03 00:45:00,76,110
2025-04-03 01:00:00,83,109
2025-04-03 01:15:00,61,107
2025-04-03 01:30:00,50,105
2025-04-03 01:45:00,50,110
2025-04-03 02:00:00,77,112
2025-04-03 02:15:00,50,100
2025-04-03 02:30:00,50,111
2025-04-03 02:45:00,74,100
2025-04-03 03:00:00,50,100
2025-04-03 03:15:00,50,102
2025-04-03 03:30:00,50,109
2025-04-03 03:45:00,83,100
2025-04-03 04:00:00,74,102
2025-04-03 04:15:00,66,109
2025-04-03 04:30:00,82,109
2025-04-03 04:45:00,86,100
2025-04-03 05:00:00,50,103
2025-04-03 05:15:00,50,100
2025-04-03 05:30:00,50,100
2025-04-03 05:45:00,50,109
2025-04-03 06:00:00,80,110
2025-04-03 06:15:00,50,112
2025-04-03 06:30:00,55,101
2025-04-03 06:45:00,50,103
2025-04-03 07:00:00,50,114
2025-04-03 07:15:00,61,123
2025-04-03 07:30:00,50,121
2025-04-03 07:45:00,82,116
2025-04-03 08:00:00,94,115
2025-04-03 08:15:00,66,131
2025-04-03 08:30:00,68,126
2025-04-03 08:45:00,50,133
2025-04-03 09:00:00,61,140
2025-04-03 09:15:00,75,137
2025-04-03 09:30:00,50,142
2025-04-03 09:45:00,69,148
2025-04-03 10:00:00,91,144
2025-04-03 10:15:00,55,158
2025-04-03 10:30:00,100,146
2025-04-03 10:45:00,93,160
2025-04-03 11:00:00,100,165
2025-04-03 11:15:00,100,175
2025-04-03 11:30:00,84,160
2025-04-03 11:45:00,100,175
2025-04-03 12:00:00,100,175
2025-04-03 12:15:00,72,187
2025-04-03 12:30:00,100,185
2025-04-03 12:45:00,94,177
2025-04-03 13:00:00,100,183
2025-04-03 13:15:00,100,180
